name,sub_head,view_count,tel,tag,info,address,Latitude,Longitude
테르트르카페,서울의 전경을 한눈에 담을 수 있는 뷰를 갖춘 카페,798,02-742-5689 / 0507-1388-5689,"7월_발도장이벤트_이달의추천여행지, 갤러리카페, 서울데이트코스, 서울루프탑카페, 서울뷰맛집, 서울야경, 서울야경명소, 서울전망대카페, 음식, 창신동뷰카페, 테르트르, 테르트르카페","서울 종로구 창신동 언덕에 위치한 테르트르카페는 서울의 전경을 한눈에 담을 수 있는 뷰를 갖춘 카페이다. 카페 단독 건물의 3개층과 루프탑 어느 자리에서나 전망이 뛰어나서 서울의 랜드마크인 롯데월드타워와 남산타워까지 서울의 풍경을 한눈에 조망 할 수 있다. 낮에도 좋지만 해 질 녁이나 밤에도 서울의 모습을 다양하게 맛볼 수 있는 곳이다. 언덕 위에 있고 주차장이 없어서 접근성은 좋지 않지만, 전면 통창과 루프탑에서의 뷰는 역대급인 카페라 할 수 있을 것 같다. 입장 후 BAR에서 선 주문 후, 2층이나 3층 또는 루프탑으로 이동하여 차를 즐기면 된다. 음료와 디저트를 많이 이용하지만 맥주, 글라스 와인 등도 판매하고 있다. 대학로나, 한양도성, 낙산공원과 연계 관광이 가능하다.",서울특별시 종로구 낙산5길 46,37.5782532,127.011082
산삼청각,한옥식 건물에서 숯불구이,798,02-431-3007,"가락동돼지갈비, 가족모임식당, 갈비집, 산삼청각, 송파가족모임식당, 송파돼지갈비, 숯불구이맛집, 음식, 한옥식당",가락동 경찰병원 인근 대형 2층 한옥식 건물로 된 숯불구이 한상 차림 식당이다. ''삼청각'' 이름 앞에 산(山)자를 붙여 <산삼청각>이라고도 부른다. 숯불갈비와 한우등심이 주 메뉴이며 기본상차림의 반찬 가짓수가 많다. 음식의 맛과 서비스도 좋지만 한옥의 고급스러운 분위기의 인테리어와 식당 규모가 크고 개별 룸이 준비되어 있어서 가족모임 하기에 좋은 식당으로 인기다.,서울특별시 송파구 송이로 151,37.4936497,127.1247622
갓잇(god eat),"GOD EAT, 신이 먹을 만큼 맛있고 건강한 음식",797,02-487-9451,"강남구, 맛집, 멕시코요리, 브리또, 음식, 타코","갓잇(god eat)은 서울 송파구 송리단길에 위치한 멕시칸 음식 전문점이다. 빡빡한 도심 서울 속에서 잠깐의 식사시간이지만 편안한 휴양지에 온 듯한 느낌을 받는다. 외국인들이 한국을 관광하며 한식을 많이 찾다가도 고향의 맛이 그리울 때, 서양적인 맛과 한국적인 맛이 아름답게 조화되어 새로운 맛을 맛볼 수 있다. 또한 자극적이지 않으며 신선하다. GOD EAT, 신이 먹을 만큼 맛있고 건강한 음식이라는 뜻이다. 전메뉴가 포장이 가능하며, 좋은 날씨에는 어느 곳에 가서도 먹기 편리하다.",서울특별시 송파구 백제고분로45길 4-14,37.5096616,127.1113322
중앙해장,국내산 양질의 재료로 끓여 내는 시원 칼칼한 해장국,796,02-558-7905,"강남선지국, 강남해장국, 삼성동해장국, 양선지해장국, 음식, 중앙해장","강남구 삼성역 근처에 위치한 해장국 전문점이다.
1980년부터 현재까지 전국의 유명 해장국집 및 고깃집에 납품해 온 중앙 축산에서 문을 연 식당이다. 푸짐한 양의 내장이 들어간 진한 국물 맛의 해장국이 인기 메뉴이다. 주말에는 웨이팅이 길다.",서울특별시 강남구 영동대로86길 17,37.5083134,127.0654678
수릿날 설렁탕 할매 족발보쌈,,795,02-2275-3477,"맛집, 보쌈, 보쌈, 서울시, 음식, 쟁반국수, 족발, 족발, 중구","수릿날 설렁탕 할머니 족발보쌈은 서울특별시 중구 장충동에 위치한 음식점으로 정성으로 갓 삶은 따뜻함을 맛볼 수 있는 족발, 보쌈 전문점이다. 가미되지 않은 사골뼈 그대로를 푹 우려낸 설렁탕 한 그릇은 지친 하루를 위로해 준다. 내부는 단체 모임이 가능한 공간이 있다. 따로 예약과 포장이 가능하다.",서울특별시 중구 동호로24길 31,37.5606563,127.0052889
모녀마약김밥,40년 전통의 모녀마약김밥,795,02-2273-8330,"광장시장, 광장시장맛집, 김밥, 맛집, 모녀마약김밥, 수도권, 음식, 종로맛집","모녀꼬마마약김밥은 서울 종로구 광장시장에 위치한 김밥 전문점으로 흔히 떠오르는 김밥이라고 여긴다면 오산이다. 광장시장의 명물인 40년 전통의 모녀마약김밥은 다른 김밥과 달리 겨자 소스에 찍어 먹는 한 입 크기의 김밥이다. 처음 시식한 이들은 그다지 특색 없는 맛에 실망할지 모르지만 나도 모르게 자꾸 생각나는 중독적인 맛에 이끌리게 된다고 한다. 대표 메뉴로 마약김밥 외에 육회, 탕탕이, 녹두빈대떡 등이 있어 다양한 메뉴의 식사를 즐길 수 있다.",서울특별시 종로구 동호로 403-23,37.5702797,127.0011234
[백년가게]부산복집,충무로 먹자골목의 명물 복어요리 전문점,794,02-2266-6334,"맛집, 백년가게, 복매운탕, 복매운탕, 복수육, 복찜, 서울시, 음식, 중구","부산복집은＂백년가게＂로 선정된 바 있는 복어요리 전문점이다. 복어 요리가 흔하지 않던 70년대부터 복을 다뤘던 곳으로 충무로의 먹자골목 명물로 호불호가 갈리지 않는 맛과 합리적인 가격으로 인기다. 매콤 달달한＂복불고기＂가 대표 메뉴로, 시원한 국물의 복지리와 조화롭게 어우러진다. 이미 국내외의 미디어 매체에 다수 보도될 정도로 많이 알려져 있다.",서울특별시 중구 수표로2길 25,37.5623262,126.991973
장수촌 풍천장어,고소하고 담백한 맛이 일품인 풍천장어 맛집,794,02-722-3149,"가을보양식, 가족식사_추천, 담백한_맛, 보양식, 음식, 장어구이, 장어맛집, 장어탕, 풍천장어, 한근_바지락_칼국수","가게 앞에 주차를 할 수 있는 공간이 마련되어 있으며, 넓고 깔끔한 1층 건물의 장어 전문집이다. 단체나 가족끼리 오셔서 편안하게 식사를 하실 수 있게 푹신한 의자로 배치되어 있으며 다른 곳에서 잡은 장어와는 달리 그 맛이 아주 담백하고 구수한 것이 특징이다. 그 때문에 식도락가들에게는 이 장어를 안주 삼아 복분자술을 먹어보는 것이 큰 희망이다.",서울특별시 종로구 삼일대로17길 8,37.569273,126.9871725
강서면옥,정통 이북식 평양냉면 전문점,794,02-752-1945,"만두전골, 맛집, 음식, 이북식_왕만두국, 평양물냉면, 한우꽃등심, 한우생갈비, 한우석쇠불고기, 함흥비빔냉면, 회냉면","남북 적십자 회담 당시 북측 대표들에게 제공된 냉면으로 유명하다.
50년 이상 평양냉면의 전통을 이어오고 있다. 강원도 토종 메밀과 전분을 알맞게 섞어 만든 구수한 면발과 양지고기를 푹 고아낸 국물에 동치미를 섞어 시원한 맛을 내는 육수가 일품이다.",서울특별시 중구 세종대로11길 35,37.5620071,126.973969
신정전복맛집,'전복돌솥밥'으로 특허를 받아 더욱 유명해진 집,793,02-3481-1696,"게장영양돌솥밥, 굴비백반, 꽃게탕, 낙지전골, 맛집, 삼합, 음식, 전복돌솥밥, 해물탕",''전복돌솥밥''으로 특허를 받아 더욱 유명해진 집이다. 오랜 조리 경력의 노하우로 바다 내음이 물씬한 전복을 요리하는 솜씨가 일품이다. 바다의 신선함을 그대로 담고 있는 싱싱한 전복의 감칠맛이 건강과 입맛을 채워준다.,서울특별시 서초구 사평대로52길 10,37.5029131,127.0222185
레퓨지,넓고 자유로운 분위기,793,02-518-1161,"게임카페, 레이싱시뮬레이터카페, 레이싱카페, 레퓨지, 음식, 테마카페","레이싱 시뮬레이터를 즐기며 음료를 마실 수 있는 테마 카페이다. 드라이빙에 집중하다가 피로가 쌓이면 커피와 음료를 즐기며 휴식할 수 있는 카페 공간이 마련되어 있다. 9호선 언주역 인근에 있으며, 매우 넓은 공간에 레이싱 부스에 기계가 넉넉하게 준비되어 있다. 또한, 다양한 레이싱 게임이 준비되어 있어 취향에 맞는 레이싱 게임을 즐길 수 있다.",서울특별시 강남구 봉은사로 215,37.5081007,127.0355636
커피친구,원두로 내린 핸드드립 커피와 클래식한 분위기가 좋은 카페,793,02-725-0179,"남녀노소, 맛집, 음식, 종로구, 종로구맛집, 핸드드립, 핸드드립커피, 휴식공간, 휴식여행, 휴식하기, 휴식하기좋은곳",매일 직접 볶은 원두로 내린 핸드드립 커피와 클래식한 분위기가 휴식하기에 좋은 카페다.,서울특별시 종로구 삼봉로 81,37.5725636,126.9818234
갤러리카페 3안,삼청동을 느낄 수 있는 아늑한 공간,792,02-720-2722,"갤러리카페, 디저트류, 맛집, 에스프레소, 음식, 종로구, 카페, 카페라떼_커피_및_음료, 티",삼청동에 자리 잡은 갤러리 카페 3안은 현대와 고전적인 감성을 경험할 수 있는 공간으로 1920년 당시에 지었던 목재와 현대 건축 간의 조화를 느낄 수 있다. 갤러리와 카페의 조화 속에서 사람에 의해 문화가 만들어지고 사람을 통해 소통되어 일상생활에서 문화생활을 즐길 수 있도록 공간을 제공하고자 한다. 개성 있고 특색 있는 현대 미술과 신진 작가의 작품을 감상할 수 있으며 스페셜티 원두를 기본으로 두 가지의 맛을 선택할 수 있고 디저트와 음료도 수제로 제조하고 있다.,서울특별시 종로구 북촌로 137-7,37.586954,126.9829982
왕비집,,792,02-3789-1945,"갈비정식, 돼지갈비정식, 맛집, 분위기_좋은, 서울맛집, 수도권, 양념왕갈비, 연중무휴, 왕비집, 음식, 차돌박이정식, 한식, 한우안심스테이크","명동 인근에 위치한 숯불화로구이 전무넞ㅁ이다. 한국적인 모티브로 모던하게 꾸민 실내가 인상적이며, 농협안심한우 살치살, 안심스테이크, 등심 등 생고기와 양념왕갈비, 양념갈비살 등 구이용 고기 메뉴와 돼지갈비 정식, 차돌박이 정식 등의 식사 메뉴가 인기 있다.

명동역에 인접한 가게이며, 전통 한식 분위기에서 숯불고기를 먹을 수 있는 곳이다.",서울특별시 중구 명동8가길 26,37.5615975,126.9864521
은주정,쌈 싸먹는 이색 김치찌개맛집,792,02-2265-4669,"김치찌개, 맛집, 비빔쫄면, 음식, 저녁",김치찌개를 쌈 싸먹는 곳이다. 대표메뉴는 김치찌개다. 서울특별시 중구에 있는 한식전문점이다.,서울특별시 중구 창경궁로8길 32,37.5686841,126.9997513
비노인빌라,세미클래식 풍의 이탈리아 레스토랑,791,02-599-7020,"맛집, 봉골레, 서초구, 스테이크, 알리오올리로, 음식, 파스타, 페투치니","비노인빌라는 서초동 예술의 전당 맞은편에 위치한 세미클래식 풍의 이탈리아 레스토랑이다. 이탈리아 남부 지방의 스푸만테(이탈리아 샴페인) 축제 이름인 VINO IN VILLA는 아치형의 테라스와 편안하고 아늑한 홀, 단체 모임에 적합한 따뚯한 느낌의 룸으로 이루어져 있다. 다양한 코스요리와 스테이크, 리퀘스트가 가능한 매일 신선하게 준비되는 생면요리와 전용 셀러에 잘 보관된 200여 종에 달하는 와인을 선택할 수 있다.",서울특별시 서초구 남부순환로319길 14,37.4808687,127.0116724
장군보쌈,30년 넘는 전통의 굴보쌈 전문점,791,02-2274-9548,"감자탕, 굴보쌈, 굴보쌈, 낙지볶음, 맛집, 서울시, 왕족발, 왕족발, 음식, 종로구","30년이 넘는 전통을 자랑하는 굴보쌈으로 유명한 보쌈 전문점이다. 통영에서 산지직송한 굴을 특제 양념에 버무려 돼지고기 수육과 함께 담아내며, 감자탕과 오징어볶음은 서비스로 제공된다. 오징어볶음은 요리사였던 주인의 손맛으로 탄생한 이 집만의 특별 서비스 메뉴다. 구수한 수육에 맛깔스러운 보쌈김치, 진한 국물의 감자탕, 칼칼한 오징어볶음 삼총사라면 밥과 함께 먹어도 푸짐하고 주당들의 술안주로도 안성맞춤이다.",서울특별시 종로구 수표로20길 22,37.5698924,126.9908376
코리아하우스,최상의 육질을 자랑하는 한우고기 전문점,790,02-543-8888,"갈비안창살, 꼬냑등심, 꽃살, 맛집, 보리굴비, 생갈비, 서울맛집, 스페셜등심, 양념갈비, 음식, 치맛살, 코리아하우스, 한식",최상의 육질을 자랑하는 한우고기 전문점 코리아하우스는 청담동에 위치하여 최고의 맛과 성공적인 비즈니스 문화를 이끌어가는 비즈니스 1번지이다. 등심 중에 가장 맛있는 윗등심만 취급하는 유일한 곳으로 고소하고 부드러운 식감을 자랑한다.,서울특별시 강남구 압구정로79길 56,37.5253939,127.0517841
까델루뽀,동서양의 조화가 잘 이루어지는 이탈리아 레스토랑,790,0507-1412-5233,"가족과함께, 맛집, 분위기_좋은, 양식, 양식_코스요리, 양식코스, 연인과함께, 음식, 이탈리아요리, 이탈리아음식, 한옥","까델루뽀는 종로구 효자동에 위치한 이탈리아 레스토랑이다. 까델루뽀는 이탈리아 레스토랑이지만, 음식점은 한옥으로 되어있는 것이 특징이다. 사람의 고정관념을 깨듯 동서양의 조화가 잘 이루어진다. 동양의 온화함과 서양의 세련된 분위기를 동시에 느끼고 싶으면 까델루뽀를 방문해 보는 것도 좋다.",서울특별시 종로구 자하문로16길 5-5,37.5818097,126.9714224
초류향,한국인의 입맛에 맞는 중국요리를 선보이는 중식당,789,02-775-2668,"가족식사_추천, 굴짬뽕, 맛집, 보리새우볶음밥, 사천볶음면, 삼선간짜장, 삼선누룽지탕, 음식, 참깨오리","서울시 중구에 위치한 중식당이다. 화교 출신의 사장님이 1989년에 개업하여 약 20여 년 동안 아들에게 주방을 맡겨 대를 물려 성업을 하고 있는 곳이다. 직장인 회식이나 가족 외식 등으로도 괜찮은 곳으로, 한국인의 입맛에 맞는 중국요리를 선보이며 많은 단골을 만들었다.

특히 1996년 TV(sbs 리얼코리아)에 누룽지탕이 소개되면서 전국으로 퍼져나가게 되었다고 한다. 초류향의 삼선 누룽지탕은 국물을 좋아하는 한국인의 식습관을 접목시켜 걸쭉한 국물로 만들어졌다고 한다. 이외에도 청경채 대신 한국인의 입맛에 맞게 배추를 써서 느끼한 맛을 없앤 동파육과 중국 남부 지방의 새우요리를 초류향의 스타일로 재탄생시킨 마늘 새우도 추천 메뉴이다.",서울특별시 중구 다동길 24-10,37.5674687,126.9804631
